plot,run,model,source,task_order,Task Order,condition,condition_key,mean_balance_r10,path
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5,noisy_negative_5,30.22,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_043_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5,noisy_negative_5,26.369999999999997,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_044_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,32.1,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_045_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,31.35,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_046_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,32.050000000000004,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_047_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,32.16,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_048_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,34.97,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_049_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,31.199999999999996,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_050_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,35.1,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_051_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,33.98,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_052_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,30.590000000000003,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_053_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,29.24,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_054_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,30.11,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_055_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,34.72,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_056_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,27.5,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_057_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,30.29,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_058_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,game_myth,Game -> Myth,Negative -5 Informed,noisy_negative_5_informed,27.959999999999997,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/game_myth/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_059_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,27.47,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_060_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,31.86,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_061_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,25.310000000000002,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_062_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,33.19,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_063_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,29.43,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_064_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,31.07,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_065_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,35.07,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_066_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,36.239999999999995,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_067_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,30.38,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_068_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,30.3,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_069_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,31.28,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_070_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,38.03,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_071_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,33.68,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_072_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,29.32,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_073_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5,noisy_negative_5,33.54,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5/noise_negative_mem3_claude_sonnet_45_074_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,39.42,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_075_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,29.549999999999997,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_076_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,34.92,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_077_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,36.03,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_078_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,33.67,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_079_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,32.0,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_080_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,31.480000000000004,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_081_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,29.009999999999998,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_082_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,28.02,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_083_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,34.370000000000005,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_084_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,28.979999999999997,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_085_neutral_anything.json
main_negative_claude,Cumulative Balance at Round 10: claude-sonnet-4.5 (negative -5),claude-sonnet-4.5,main_negative_claude,myth_game,Myth -> Game,Negative -5 Informed,noisy_negative_5_informed,31.47,data/json/noise_experiments/v4_direct_provider/noise_negative_mem3_claude_sonnet_45/claude-sonnet-4.5/myth_game/noisy_negative_5_informed/noise_negative_mem3_claude_sonnet_45_086_neutral_anything.json
