model,task_order,noise_condition,round,ttr_mean,ttr_std,ttr_count,entropy_bits_mean,entropy_bits_std,entropy_bits_count,mean_sentence_length_mean,mean_sentence_length_std,mean_sentence_length_count,n_tokens_mean,n_tokens_std,n_tokens_count
google/gemini-3.1-pro-preview,myth_game,noise_informed,3,0.6547160967024686,0.02871567544365475,30,6.5264323585337705,0.11921693931775647,30,18.15164465164465,2.22668228307324,30,199.7,4.153519488088511,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,4,0.6676568422198002,0.025623145687536576,30,6.548831466014469,0.1040326909801412,30,18.217623672623674,1.5943833889704144,30,200.06666666666666,3.2369987518595433,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,5,0.6749926713289801,0.025810538077141305,30,6.583821734162613,0.10551722726485657,30,18.716149036149037,2.283168094460512,30,201.6,3.820092073272038,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,6,0.6730249523330657,0.029565916263329967,30,6.558843346317803,0.13320776883368926,30,18.49473840973841,1.9202379864871453,30,201.03333333333333,3.6053918753323626,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,7,0.6807394337519187,0.025669814453162854,30,6.584191543275547,0.11178021742334916,30,18.564182854182853,1.5632103665299661,30,201.93333333333334,5.674706939620292,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,8,0.676001353708204,0.02843663043252066,30,6.577164072479824,0.13766029302729757,30,18.543136493136494,1.9354653089855285,30,203.46666666666667,6.521758454077665,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,9,0.6824215346947844,0.027632558487969028,30,6.605518172812663,0.1120476295100282,30,19.054509194509194,1.8933815148004196,30,204.2,6.905270351020991,30
google/gemini-3.1-pro-preview,myth_game,noise_informed,10,0.6735914613409248,0.026931132872779293,30,6.590203679794977,0.11809965539901845,30,18.881151256151256,2.1408939809535084,30,203.76666666666668,5.3991272176754315,30
openai/gpt-5-nano,game_myth,no_noise,1,0.661302629448642,0.04730688296342123,96,6.589139893314399,0.18849468716295006,96,19.089427528490027,2.913307123335929,96,203.33333333333334,3.4448028487370173,96
openai/gpt-5-nano,game_myth,no_noise,2,0.677407623539272,0.050475476420569876,96,6.569479082620291,0.695800897040927,96,20.354730223480225,3.5044075037639217,96,201.71875,20.819880744387717,96
openai/gpt-5-nano,game_myth,no_noise,3,0.666716912940385,0.03233901563993158,96,6.609431246517791,0.14035432412767213,96,20.41976385882636,2.722219163962065,96,203.17708333333334,1.978807677507199,96
openai/gpt-5-nano,game_myth,no_noise,4,0.6735378768532327,0.030705070041294597,96,6.631599769745822,0.13339938673999371,96,20.375370173807674,2.5793826642947075,96,202.13541666666666,6.994162666360336,96
openai/gpt-5-nano,game_myth,no_noise,5,0.6741311043794248,0.025121874227989904,96,6.631913950308056,0.10496085582678653,96,20.553013913170165,2.5695915722964067,96,202.63541666666666,1.515671063235614,96
openai/gpt-5-nano,game_myth,no_noise,6,0.6882063428944011,0.062312885772223034,96,6.443642546574018,1.1684806421571123,96,20.126130235505236,4.266963953133967,96,196.27083333333334,35.32063037127964,96
openai/gpt-5-nano,game_myth,no_noise,7,0.6767084667122235,0.023634319063238998,96,6.644002732060939,0.10642764814621879,96,20.40172290094165,2.5750137213639213,96,202.5,1.465390194130094,96
openai/gpt-5-nano,game_myth,no_noise,8,0.6763856389051558,0.024277460139596956,96,6.645651410752639,0.1069364389035482,96,20.69654356060606,2.2002920113233193,96,202.89583333333334,2.0286327605540126,96
openai/gpt-5-nano,game_myth,no_noise,9,0.6834610131230477,0.042742178243448205,96,6.589736807312697,0.6887909980690324,96,20.36786434052059,3.098924360897141,96,200.46875,20.631071674080637,96
openai/gpt-5-nano,game_myth,no_noise,10,0.6853894999420461,0.041751153616301655,96,6.6031214520493755,0.6887553643527208,96,20.195144236550487,3.0378100805883395,96,200.5625,20.702307270345248,96
openai/gpt-5-nano,game_myth,no_noise,11,0.6783033374396009,0.02432159552619307,96,6.658848838500855,0.10519233056411635,96,20.43156747766123,2.2496811608059515,96,202.6875,1.6242407132986354,96
openai/gpt-5-nano,game_myth,no_noise,12,0.6841843636349441,0.02504847413171108,96,6.685273486071008,0.09520664926048474,96,20.19988446160321,2.142293441742111,96,202.66666666666666,1.6265343633282803,96
openai/gpt-5-nano,game_myth,no_noise,13,0.6902601029784033,0.040279493190151255,96,6.626203973935628,0.690542288224911,96,20.018077206358456,3.0827542940916306,96,200.52083333333334,20.634146031666546,96
openai/gpt-5-nano,game_myth,no_noise,14,0.6897261363501047,0.027468640100347882,96,6.708854234732979,0.10514835804642542,96,20.14263387075887,2.269851849984669,96,202.47916666666666,1.4795388091291475,96
openai/gpt-5-nano,game_myth,no_noise,15,0.6871450045636314,0.0240624988743748,96,6.708764338859901,0.10444056371093648,96,20.092831965488216,2.3724184196916,96,202.65625,1.5274893401299163,96
openai/gpt-5-nano,game_myth,noise,1,0.6353209287508841,0.02657242244650336,60,6.5008311607055695,0.0967485109192774,60,18.039804177304177,2.4819943170778926,60,201.51666666666668,3.6008081327723587,60
openai/gpt-5-nano,game_myth,noise,2,0.6448406962281475,0.026484591552576556,60,6.548520062813883,0.09871793341197915,60,18.88238011988012,2.202007408143812,60,202.86666666666667,1.545542158911155,60
openai/gpt-5-nano,game_myth,noise,3,0.6519389760171006,0.024838039789887266,60,6.577189907402617,0.10144072034503113,60,19.04965270840271,2.329238504739561,60,202.65,1.6552433381453524,60
openai/gpt-5-nano,game_myth,noise,4,0.6711474150448808,0.0942642033477528,60,6.125614116996365,1.6546722203567141,60,18.30942081067081,5.060200403134057,60,189.88333333333333,51.590332712423276,60
openai/gpt-5-nano,game_myth,noise,5,0.6564747219410072,0.028150910307861692,60,6.598818840272725,0.11202560458763149,60,19.682775372775374,2.1971202247172945,60,202.63333333333333,1.615252162364316,60
openai/gpt-5-nano,game_myth,noise,6,0.6779621206878623,0.06583155201608404,60,6.403001999931048,1.2034040844301985,60,19.3554816017316,4.186610308170245,60,196.1,36.576689807692205,60
openai/gpt-5-nano,game_myth,noise,7,0.6685187250156769,0.023336489948907108,60,6.6356387658420495,0.09265388909764827,60,19.698577996077994,2.5683801949104543,60,202.56666666666666,1.629876429408452,60
openai/gpt-5-nano,game_myth,noise,8,0.6710633105650049,0.02755707014378671,60,6.6469822776854155,0.1013862162169082,60,19.848130018130018,2.1965510855591455,60,203.03333333333333,2.0989639628907715,60
openai/gpt-5-nano,game_myth,noise,9,0.6729634177850058,0.025175207868392273,60,6.641294177783989,0.10487440983411624,60,19.91778166278166,2.109877039772548,60,202.61666666666667,1.7182141563279194,60
openai/gpt-5-nano,game_myth,noise,10,0.6690172455599325,0.0266427556471671,60,6.629887836901116,0.10921520836090552,60,20.118938422688423,2.596252646328377,60,202.71666666666667,1.657971669389165,60
openai/gpt-5-nano,game_myth,noise_informed,1,0.6272196282859743,0.029023508736145957,60,6.466733791900433,0.11634569970544414,60,17.71713083213083,2.145901996840106,60,201.45,1.489226849801431,60
openai/gpt-5-nano,game_myth,noise_informed,2,0.6480919007170008,0.053985741942172705,60,6.492884607031102,0.3990148654299928,60,18.73459734709735,1.9874109757790381,60,199.5,24.654562612772484,60
openai/gpt-5-nano,game_myth,noise_informed,3,0.6502917824506159,0.053711093355992015,60,6.449427180977911,0.8541435379411989,60,18.64602046102046,2.9804874000510515,60,199.9,26.433607268406234,60
openai/gpt-5-nano,game_myth,noise_informed,4,0.6536820456620861,0.054325523239262395,60,6.446466939665462,0.8544258435428527,60,19.133658563658564,3.102171846215409,60,199.03333333333333,26.049474874610006,60
openai/gpt-5-nano,game_myth,noise_informed,5,0.6645926723979564,0.051259973530599356,60,6.484560844052022,0.8575189326694183,60,19.435227642727643,3.5392833953800036,60,198.93333333333334,26.018811100306763,60
openai/gpt-5-nano,game_myth,noise_informed,6,0.663859140809128,0.026949137873396336,60,6.614538637198618,0.09954120020036794,60,20.156638546638547,2.447101282241271,60,202.45,2.6960422971082316,60
openai/gpt-5-nano,game_myth,noise_informed,7,0.6671266677408428,0.05226501441154644,60,6.495506713463161,0.8594606175482599,60,19.822049663299662,3.316704312756412,60,199.21666666666667,26.12102969046962,60
openai/gpt-5-nano,game_myth,noise_informed,8,0.6631062346411567,0.031392178208282474,60,6.619495212842905,0.1214453660830188,60,20.638246151996153,2.5432041050527396,60,202.75,1.9883133129636457,60
openai/gpt-5-nano,game_myth,noise_informed,9,0.6745694338172182,0.05264233175864308,60,6.529646727331954,0.8652480186068672,60,19.98993265993266,3.4076957007570097,60,199.43333333333334,26.086795586173515,60
openai/gpt-5-nano,game_myth,noise_informed,10,0.6765062156734809,0.02836252730204323,60,6.65677029430438,0.10321851406854948,60,20.34522486772487,2.971357705756922,60,202.65,1.7155816328531357,60
openai/gpt-5-nano,myth_game,no_noise,1,0.6686257431168641,0.04412693750869981,96,6.628857218912891,0.17483477508631173,96,19.352791103572354,3.8302497722965723,96,203.48958333333334,3.436628677449263,96
openai/gpt-5-nano,myth_game,no_noise,2,0.6773079629014095,0.036031653756663236,96,6.660648944462708,0.14874000730981915,96,20.1040093008843,2.939036918533364,96,203.97916666666666,2.228897138977109,96
openai/gpt-5-nano,myth_game,no_noise,3,0.6768916131539594,0.04539999473572191,96,6.573344226168629,0.6900029218287811,96,20.314999554843304,3.097467348790759,96,201.35416666666666,20.822548085475272,96
openai/gpt-5-nano,myth_game,no_noise,4,0.6763734285756557,0.04303544649993785,96,6.565124108555466,0.6862738414398953,96,20.61087803978429,3.197952155034363,96,201.17708333333334,20.730854092475514,96
openai/gpt-5-nano,myth_game,no_noise,5,0.6763514850911273,0.044053970072267155,96,6.566941777500297,0.6879858217912219,96,20.501320496632996,2.923277950991845,96,201.1875,20.74573513558364,96
openai/gpt-5-nano,myth_game,no_noise,6,0.6767906097438803,0.0289037778767064,96,6.648494607703493,0.12461817417815282,96,20.839048133579386,2.4216531639928616,96,203.07291666666666,1.6873822246100076,96
openai/gpt-5-nano,myth_game,no_noise,7,0.6796762524877328,0.055746750546816534,96,6.497110161108398,0.9612602039368598,96,20.042497086247085,3.499616489194166,96,198.69791666666666,29.041936933978644,96
openai/gpt-5-nano,myth_game,no_noise,8,0.678653966947811,0.04471518948168765,96,6.577821524867208,0.6879382266939845,96,20.374600746475746,3.003808747873262,96,201.09375,20.793257067465035,96
openai/gpt-5-nano,myth_game,no_noise,9,0.6759464447366429,0.028974942453959204,96,6.6553758902174565,0.10920272044597944,96,20.473148755180006,2.2688091995664026,96,203.27083333333334,1.7379913794630084,96
openai/gpt-5-nano,myth_game,no_noise,10,0.6778112573109417,0.028498836948249687,96,6.666673962314223,0.11579870273678361,96,20.19087044321419,2.4096366132489995,96,203.02083333333334,1.794606930524825,96
openai/gpt-5-nano,myth_game,no_noise,11,0.676231078343802,0.02896179419344445,96,6.662526760431021,0.11797804122335946,96,20.28957177082177,2.4157391924065763,96,203.11458333333334,2.3435007177372786,96
openai/gpt-5-nano,myth_game,no_noise,12,0.6781303412506237,0.027238243975362245,96,6.660814809374703,0.11444784363819166,96,20.25145022801273,2.3133905362353437,96,203.07291666666666,1.7666190824442412,96
openai/gpt-5-nano,myth_game,no_noise,13,0.6762510311174728,0.02857730826009547,96,6.663294977896378,0.10949420761269935,96,19.782098225848227,1.9664855968737378,96,202.83333333333334,1.683771872700769,96
openai/gpt-5-nano,myth_game,no_noise,14,0.6767256201065287,0.03138267811235394,96,6.664845676724384,0.12438928516015715,96,19.837672946266697,2.381799703220959,96,203.01041666666666,1.592712295469704,96
openai/gpt-5-nano,myth_game,no_noise,15,0.6791131512293201,0.03172000258056083,96,6.680351810877009,0.12356101512760846,96,19.539722892847895,2.043827550230717,96,202.76041666666666,1.5943637019309884,96
openai/gpt-5-nano,myth_game,noise,1,0.6298719219606502,0.026635407129640826,60,6.47179442982814,0.11189259941825298,60,18.24131128131128,2.553879421812863,60,202.81666666666666,5.649333744027915,60
openai/gpt-5-nano,myth_game,noise,2,0.6379450684958372,0.02304793625568384,60,6.5183416330138195,0.09848640241248854,60,18.99863627113627,1.8841438171043614,60,203.05,3.743582078659561,60
openai/gpt-5-nano,myth_game,noise,3,0.6531923148414077,0.0709881425464203,60,6.317599099910912,1.187669031677111,60,18.68693537943538,3.8643365392513456,60,195.75,36.508009337167536,60
openai/gpt-5-nano,myth_game,noise,4,0.6461797441724423,0.02883506548939855,60,6.566571523346503,0.11540368800236145,60,19.374208152958154,2.4095964051956353,60,202.93333333333334,1.802697288544109,60
openai/gpt-5-nano,myth_game,noise,5,0.6684592473493619,0.06668594191596881,60,6.368735211305923,1.1967811879240375,60,19.007180134680134,3.8481045575652004,60,195.8,36.51366124654056,60
openai/gpt-5-nano,myth_game,noise,6,0.6513867030199522,0.03141219413595494,60,6.57470261262535,0.1099434121146658,60,19.045260295260295,1.7979669959975735,60,202.36666666666667,2.0165977949672214,60
openai/gpt-5-nano,myth_game,noise,7,0.6610452055835673,0.027034149457189762,60,6.62081035624992,0.0997870774359445,60,19.823417508417506,2.4834696237054206,60,202.36666666666667,1.5510157051152365,60
openai/gpt-5-nano,myth_game,noise,8,0.6712494719836587,0.049406284314123534,60,6.528720856481917,0.8622555392839119,60,19.40481287231287,3.1198873460321868,60,199.01666666666668,26.03159206254459,60
openai/gpt-5-nano,myth_game,noise,9,0.6730145047760184,0.04863286075351293,60,6.525357173007441,0.8616421738318285,60,19.215395114145114,3.27040281996945,60,198.98333333333332,26.0361493590417,60
openai/gpt-5-nano,myth_game,noise,10,0.6677691835749514,0.02621034729090988,60,6.638555687189827,0.10195163306786234,60,19.533935231435233,2.2884352120493214,60,202.31666666666666,1.5458162965239,60
openai/gpt-5-nano,myth_game,noise_informed,1,0.6284346453788323,0.02640157472482351,60,6.470244615064904,0.11046733174449617,60,17.791339586339586,1.8583688242766785,60,201.43333333333334,1.4771326629503487,60
openai/gpt-5-nano,myth_game,noise_informed,2,0.6409857638067362,0.025329164171276296,60,6.532702801346347,0.10349723794920566,60,18.83695075757576,2.2469199897386027,60,202.88333333333333,2.604374850435692,60
openai/gpt-5-nano,myth_game,noise_informed,3,0.6534397776952261,0.07035625193347848,60,6.321789130285222,1.189747466533069,60,18.80241452991453,3.866066267979148,60,196.06666666666666,36.572132887689264,60
openai/gpt-5-nano,myth_game,noise_informed,4,0.6415484720430353,0.02099033379998472,60,6.540926954868002,0.08841778445503974,60,20.162226107226108,2.4083068066103217,60,202.85,1.7546548262612947,60
openai/gpt-5-nano,myth_game,noise_informed,5,0.6538789333521898,0.023507919240451633,60,6.581684577786362,0.10390725079921227,60,20.315942760942765,2.0286834062672083,60,202.88333333333333,1.8693936900400634,60
openai/gpt-5-nano,myth_game,noise_informed,6,0.663300428701563,0.06887995506383499,60,6.417347603696189,0.9333544606599065,60,19.821626105376104,3.909140773575165,60,196.66666666666666,35.77266576338989,60
openai/gpt-5-nano,myth_game,noise_informed,7,0.6581719651440227,0.026248648731392613,60,6.596225433486766,0.1044508126049973,60,20.04002946127946,2.5069809195123804,60,203.1,3.0515347625055314,60
openai/gpt-5-nano,myth_game,noise_informed,8,0.6639394837291105,0.061401585644520494,60,6.418972165294362,0.9410278086430075,60,19.108317053317055,3.484510912470247,60,196.25,35.60690515778161,60
openai/gpt-5-nano,myth_game,noise_informed,9,0.6680238611232779,0.050361143029926565,60,6.512878234369262,0.8598362287103805,60,19.823777195027198,3.291527734951204,60,200.36666666666667,26.53553208957446,60
openai/gpt-5-nano,myth_game,noise_informed,10,0.6631995555566582,0.026923060406729815,60,6.622888388235639,0.10514600980688181,60,20.042389046139046,2.462670137169398,60,203.1,2.072417731596921,60
