model,task_order,noise_condition,experiment,myth_topic,game_params_name,round,agent,n_tokens,n_types,ttr,entropy_bits,mean_sentence_length,n_sentences
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,220,152,0.6909090909090909,6.985755993174659,15.642857142857142,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,217,155,0.7142857142857143,7.007647649984496,11.368421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,222,161,0.7252252252252253,7.107463193088759,11.05,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,211,160,0.7582938388625592,7.071532126972789,15.0,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,237,182,0.7679324894514767,7.2560678766749085,13.11111111111111,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,221,155,0.7013574660633484,7.017564632589373,10.476190476190476,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,211,152,0.7203791469194313,6.920181091741844,10.5,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,222,160,0.7207207207207207,6.970236195581055,10.045454545454545,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,217,158,0.728110599078341,6.9408405759209,9.0,24
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,217,150,0.6912442396313364,6.975939887213817,9.391304347826088,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,227,162,0.7136563876651982,7.001889388113023,9.826086956521738,23
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,210,134,0.638095238095238,6.640435342572777,16.153846153846153,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,202,128,0.6336633663366337,6.560667656315855,15.538461538461538,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,209,147,0.7033492822966507,6.864047651574327,16.0,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,212,127,0.5990566037735849,6.460663514080001,19.181818181818183,11
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,205,135,0.6585365853658537,6.705096655789075,13.6,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,211,136,0.6445497630331753,6.705653646043693,14.0,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,215,134,0.6232558139534884,6.698097643735575,13.375,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,210,133,0.6333333333333333,6.54003391070758,12.294117647058824,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,211,144,0.6824644549763034,6.770661139407903,11.666666666666666,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,215,137,0.6372093023255814,6.74563994251208,11.263157894736842,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,208,131,0.6298076923076923,6.638575024095671,11.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,216,141,0.6527777777777778,6.71379652262398,15.357142857142858,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,208,135,0.6490384615384616,6.640575149073327,10.894736842105264,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,223,146,0.6547085201793722,6.822743033147733,12.333333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,209,138,0.6602870813397129,6.8185818266857785,13.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,214,143,0.6682242990654206,6.793571714238294,11.833333333333334,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,215,138,0.641860465116279,6.752424350820222,10.19047619047619,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,203,138,0.6798029556650246,6.767527915846437,11.222222222222221,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,203,135,0.6650246305418719,6.731979363614999,10.1,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,193,127,0.6580310880829016,6.5512681579263266,12.0,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,194,124,0.6391752577319587,6.598397669992069,16.166666666666668,12
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,200,133,0.665,6.59436646201553,18.181818181818183,11
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,209,145,0.69377990430622,6.806120495850705,16.0,13
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,204,131,0.6421568627450981,6.644260160990995,13.533333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,210,134,0.638095238095238,6.710373580268303,13.933333333333334,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,208,132,0.6346153846153846,6.73325448772245,14.785714285714286,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,198,129,0.6515151515151515,6.696314577546545,10.368421052631579,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,197,129,0.6548223350253807,6.59129725079665,11.529411764705882,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,214,132,0.616822429906542,6.663596321690084,15.214285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,207,140,0.6763285024154589,6.837291066594873,12.117647058823529,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,217,141,0.6497695852534562,6.799025788017674,14.4,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,219,139,0.634703196347032,6.782065866532764,14.533333333333333,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,214,141,0.6588785046728972,6.852892323230933,15.214285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,211,145,0.6872037914691943,6.924827774165282,10.5,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,215,150,0.6976744186046512,6.96245818444113,11.88888888888889,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,220,146,0.6636363636363637,6.914054004489126,13.6875,16
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,219,143,0.6529680365296804,6.772220194350128,10.380952380952381,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,218,158,0.7247706422018348,7.056201465597641,12.055555555555555,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_2,216,140,0.6481481481481481,6.676601852434709,11.31578947368421,19
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,10,Agent_1,220,139,0.6318181818181818,6.734010184150776,9.954545454545455,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_1,213,120,0.5633802816901409,6.496256803597591,15.214285714285714,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,1,Agent_2,190,115,0.6052631578947368,6.503316350691817,13.571428571428571,14
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_2,212,124,0.5849056603773585,6.45854850928893,12.411764705882353,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,2,Agent_1,206,116,0.5631067961165048,6.373235433570635,13.666666666666666,15
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_1,220,140,0.6363636363636364,6.688850782179279,12.882352941176471,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,3,Agent_2,219,120,0.547945205479452,6.443233722692544,12.823529411764707,17
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_2,226,139,0.6150442477876106,6.662055609308733,12.5,18
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,4,Agent_1,218,139,0.6376146788990825,6.711065836859062,10.85,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_1,218,156,0.7155963302752294,7.007485728805415,7.75,28
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,5,Agent_2,220,142,0.6454545454545455,6.587636048588481,10.428571428571429,21
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_2,217,141,0.6497695852534562,6.774375354462768,9.818181818181818,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,6,Agent_1,221,145,0.6561085972850679,6.798728237909082,7.333333333333333,30
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_1,237,160,0.6751054852320675,6.940189426164887,10.727272727272727,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,7,Agent_2,226,149,0.6592920353982301,6.871591700066373,11.25,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_2,221,141,0.6380090497737556,6.7648496148634445,11.0,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,8,Agent_1,231,148,0.6406926406926406,6.849402804404928,11.5,20
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_1,231,151,0.6536796536796536,6.84579714789607,10.454545454545455,22
anthropic/claude-sonnet-4.5,myth_game,no_noise,,anything,,9,Agent_2,231,157,0.6796536796536796,6.872429844633803,12.777777777777779,18
